 id x y
23687 23687 131.9420741 43.1695705
23688 23688 131.9512507 43.1660741
23689 23689 131.9508638 43.1653281
23690 23690 131.9425346 43.1695282
23691 23691 131.9515405 43.1656553
23692 23692 131.9462138 43.1561715
23693 23693 131.9612471 43.1656846
23694 23694 131.9503701 43.1632033
23695 23695 131.9528842 43.1606925
23696 23696 131.9557628 43.1641668
23697 23697 131.95369 43.1662575
23698 23698 131.9532215 43.1602291
23699 23699 131.9487401 43.1613361
23700 23700 131.9483586 43.1729937
23701 23701 131.9446466 43.1553747
23702 23702 131.9487384 43.1614893
23703 23703 131.9571661 43.1657456
23704 23704 131.9553121 43.1642767
23705 23705 131.9504508 43.1655953
23706 23706 131.9398715 43.1571648
23707 23707 131.9529982 43.1607054
23708 23708 131.9509846 43.1650086
23709 23709 131.9610828 43.1658455
23710 23710 131.9580625 43.1674892
23711 23711 131.9441911 43.1606636
23712 23712 131.9516665 43.1662402
23713 23713 131.9464246 43.1593133
23714 23714 131.9512994 43.1650937
23715 23715 131.9541194 43.1669057
23716 23716 131.9504674 43.1636974
23717 23717 131.9445997 43.1612178
23718 23718 131.9489354 43.1638095
23719 23719 131.9453735 43.1711423
23720 23720 131.9477112 43.1597263
23721 23721 131.9503949 43.1655428
23722 23722 131.958132 43.1671171
23723 23723 131.9519399 43.1599605
23724 23724 131.9545969 43.1643808
23725 23725 131.9526756 43.1614253
23726 23726 131.9506496 43.1618155
23727 23727 131.9534713 43.165963
23728 23728 131.9462503 43.1598565
23729 23729 131.9484286 43.1623142
23730 23730 131.9530812 43.1647576
23731 23731 131.9483039 43.159979
23732 23732 131.9548981 43.1668569
23733 23733 131.9443113 43.1620142
23734 23734 131.9527405 43.1650957
23735 23735 131.9544994 43.1675159
23736 23736 131.9498773 43.1651924
23737 23737 131.9486197 43.1648252
23738 23738 131.9524253 43.1639907
23739 23739 131.9513308 43.1596843
23740 23740 131.9504624 43.1618696
23741 23741 131.9399507 43.1671667
23742 23742 131.9446465 43.1635195
23743 23743 131.9562774 43.1648019
23744 23744 131.9520649 43.1596823
23745 23745 131.9509607 43.1603181
23746 23746 131.9501053 43.1617905
23747 23747 131.9484306 43.1614809
23748 23748 131.9479528 43.1656669
23749 23749 131.9467108 43.1648962
23750 23750 131.9452737 43.1702228
23751 23751 131.9469505 43.1550673
23752 23752 131.9487406 43.1611626
23753 23753 131.944092 43.1594033
23754 23754 131.9553539 43.1641023
23755 23755 131.9505226 43.1655478
23756 23756 131.9539203 43.1657666
23757 23757 131.945617 43.1574765
23758 23758 131.9442819 43.1556809
23759 23759 131.9427983 43.1696352
23760 23760 131.9609208 43.1653862
23761 23761 131.9535809 43.1600296
23762 23762 131.9631749 43.1695607
23763 23763 131.9530936 43.1613307
23764 23764 131.9422556 43.1659531
23765 23765 131.96041 43.1666653
23766 23766 131.9459505 43.1558282
23767 23767 131.9446581 43.1651535
23768 23768 131.9529538 43.1667564
23769 23769 131.9500186 43.1598583
23770 23770 131.9477743 43.1552607
23771 23771 131.9556062 43.1602978
23772 23772 131.9507164 43.1606411
23773 23773 131.9629441 43.1685806
23774 23774 131.954744 43.1657886
23775 23775 131.9508618 43.1658144
23776 23776 131.9589971 43.1668056
23777 23777 131.9484255 43.1604008
23778 23778 131.9523399 43.1640684
23779 23779 131.9471255 43.1644653
23780 23780 131.9492491 43.1646348
23781 23781 131.9580606 43.1684191
23782 23782 131.954667 43.1597307
23783 23783 131.9508659 43.1655484
23784 23784 131.961014 43.1612082
23785 23785 131.9403483 43.1600667
23786 23786 131.9574072 43.1648717
23787 23787 131.9475612 43.1629793
23788 23788 131.9533848 43.167037
23789 23789 131.9522023 43.1658056
23790 23790 131.9545081 43.1639753
23791 23791 131.9653803 43.1636141
23792 23792 131.9465618 43.1634179
23793 23793 131.9468425 43.1550106
23794 23794 131.9487279 43.1647254
23795 23795 131.9564086 43.1645119
23796 23796 131.9521718 43.162128
23797 23797 131.9658126 43.1636499
23798 23798 131.9443562 43.157147
23799 23799 131.9536108 43.1592467
23800 23800 131.9473886 43.1543576
23801 23801 131.9570707 43.1605829
23802 23802 131.9512957 43.1658754
23803 23803 131.9603047 43.1663491
23804 23804 131.9501698 43.1768239
23805 23805 131.95987 43.1658417
23806 23806 131.9454425 43.1547748
23807 23807 131.9426695 43.1695796
23808 23808 131.9497752 43.1646336
23809 23809 131.94375 43.1703133
23810 23810 131.9613428 43.1620041
23811 23811 131.9494127 43.1660593
23812 23812 131.9559009 43.1652113
23813 23813 131.9548078 43.1632115
23814 23814 131.9405842 43.1696593
23815 23815 131.9576089 43.1604363
23816 23816 131.952656 43.1616887
23817 23817 131.9476258 43.162403
23818 23818 131.9554787 43.1641765
23819 23819 131.9644437 43.1687174
23820 23820 131.9412614 43.162592
23821 23821 131.9653103 43.1686916
23822 23822 131.9493638 43.1605359
23823 23823 131.9479513 43.1629769
23824 23824 131.9488109 43.1650311
23825 23825 131.9589584 43.1610984
23826 23826 131.9452163 43.1563758
23827 23827 131.9482498 43.1646382
23828 23828 131.9522069 43.1654685
23829 23829 131.9455792 43.1571716
23830 23830 131.9536221 43.1668403
23831 23831 131.9471027 43.1549072
23832 23832 131.9607263 43.1646644
23833 23833 131.9568035 43.1664712
23834 23834 131.9661485 43.1628982
23835 23835 131.9613343 43.1684308
23836 23836 131.9430239 43.1697327
23837 23837 131.9508629 43.1651286
23838 23838 131.9533099 43.1612156
23839 23839 131.9554159 43.1662335
23840 23840 131.9530964 43.1607272
23841 23841 131.964106 43.168693
23842 23842 131.960023 43.1660241
23843 23843 131.9491944 43.1658988
23844 23844 131.9581032 43.1673138
23845 23845 131.9508486 43.1591769
23846 23846 131.9536919 43.165967
23847 23847 131.9404552 43.1640556
23848 23848 131.9413496 43.1569628
23849 23849 131.9525673 43.1629517
23850 23850 131.9616188 43.1645496
23851 23851 131.9606253 43.1616718
23852 23852 131.9448333 43.1582013
23853 23853 131.9529753 43.1620889
23854 23854 131.9522039 43.1658922
23855 23855 131.9612471 43.165837
23856 23856 131.9638911 43.1644612
23857 23857 131.9491373 43.1646348
23858 23858 131.9527543 43.1669948
23859 23859 131.9478473 43.1632021
23860 23860 131.9609036 43.1612134
23861 23861 131.9465351 43.1649894
23862 23862 131.9594948 43.1619806
23863 23863 131.9432893 43.1635782
23864 23864 131.9548055 43.1603986
23865 23865 131.9419167 43.1647758
23866 23866 131.951003 43.164465
23867 23867 131.940658 43.1550264
23868 23868 131.959964 43.1647884
23869 23869 131.9490593 43.1607321
23870 23870 131.9577803 43.1604542
23871 23871 131.9527469 43.1669415
23872 23872 131.9477439 43.1635232
23873 23873 131.9499615 43.1619052
23874 23874 131.9450435 43.1550695
23875 23875 131.9524311 43.1605337
23876 23876 131.951297 43.1659681
23877 23877 131.9539217 43.1683852
23878 23878 131.9504614 43.1651753
23879 23879 131.9482171 43.1611603
23880 23880 131.9509739 43.1597627
23881 23881 131.9526836 43.16694
23882 23882 131.9534474 43.164764
23883 23883 131.9590766 43.1669533
23884 23884 131.9567992 43.1648165
23885 23885 131.9421145 43.1642037
23886 23886 131.9519714 43.1646465
23887 23887 131.9508284 43.1589268
23888 23888 131.9405368 43.1636214
23889 23889 131.9453578 43.1704295
23890 23890 131.9440656 43.1628043
23891 23891 131.9647952 43.1680763
23892 23892 131.9550445 43.1665775
23893 23893 131.9472225 43.1730304
23894 23894 131.9508404 43.1603192
23895 23895 131.9550371 43.1635858
23896 23896 131.9611844 43.1677337
23897 23897 131.9502412 43.1618324
23898 23898 131.9599781 43.1648441
23899 23899 131.9579021 43.1653309
23900 23900 131.9545444 43.1657733
23901 23901 131.9620393 43.1617708
23902 23902 131.9504545 43.1655022
23903 23903 131.9482862 43.162006
23904 23904 131.9509948 43.1599745
23905 23905 131.9501513 43.1658812
23906 23906 131.9455772 43.160189
23907 23907 131.9477307 43.1598634
23908 23908 131.9517329 43.1596338
23909 23909 131.9535718 43.1602196
23910 23910 131.9629731 43.1685368
23911 23911 131.9592025 43.1609768
23912 23912 131.9620078 43.1628933
23913 23913 131.9600737 43.161428
23914 23914 131.9584066 43.1669394
23915 23915 131.9435448 43.1609882
23916 23916 131.9551862 43.1657317
23917 23917 131.9491344 43.1648135
23918 23918 131.9445133 43.1654092
23919 23919 131.9429292 43.1621442
23920 23920 131.9553405 43.1580111
23921 23921 131.9467358 43.1624873
23922 23922 131.9399795 43.1593595
23923 23923 131.9484289 43.162004
23924 23924 131.9491975 43.1642778
23925 23925 131.9428085 43.1627824
23926 23926 131.954526 43.1643357
23927 23927 131.9536843 43.1656259
23928 23928 131.943887 43.1605332
23929 23929 131.9615581 43.1645114
23930 23930 131.9533564 43.163074
23931 23931 131.9521813 43.161304
23932 23932 131.9419793 43.1651058
23933 23933 131.9611156 43.1658447
23934 23934 131.9426943 43.1622051
23935 23935 131.9535536 43.163405
23936 23936 131.9455966 43.1552875
23937 23937 131.9568949 43.1657498
23938 23938 131.9473906 43.1632826
23939 23939 131.9552552 43.1657526
23940 23940 131.941069 43.1635503
23941 23941 131.9505055 43.1615518
23942 23942 131.9529382 43.1640435
23943 23943 131.9440397 43.1587026
23944 23944 131.9520271 43.1613915
23945 23945 131.941881 43.1651984
23946 23946 131.9510014 43.1643844
23947 23947 131.9599531 43.1614767
23948 23948 131.9490564 43.1611636
23949 23949 131.9485712 43.1649267
23950 23950 131.9512989 43.1656523
23951 23951 131.9515974 43.1662381
23952 23952 131.9462113 43.1653155
23953 23953 131.9497848 43.1620741
23954 23954 131.9522555 43.1617849
23955 23955 131.9539874 43.1643272
23956 23956 131.9641172 43.1638526
23957 23957 131.9407671 43.1600404
23958 23958 131.9503897 43.1598627
23959 23959 131.9605442 43.1653875
23960 23960 131.9434145 43.157237
23961 23961 131.9580839 43.1674065
23962 23962 131.9545966 43.1633324
23963 23963 131.9595779 43.1681209
23964 23964 131.9604988 43.1666153
23965 23965 131.9460779 43.1592575
23966 23966 131.9529504 43.1628748
23967 23967 131.9433951 43.1637295
23968 23968 131.9501712 43.1653285
23969 23969 131.9599017 43.1656755
23970 23970 131.9455523 43.1593957
23971 23971 131.9475576 43.1642066
23972 23972 131.9472811 43.154574
23973 23973 131.9486742 43.165002
23974 23974 131.9625536 43.1653364
23975 23975 131.9597898 43.1671921
23976 23976 131.9535651 43.1668349
23977 23977 131.9661869 43.1644691
23978 23978 131.9431613 43.1634069
23979 23979 131.9462983 43.1651456
23980 23980 131.9497536 43.1765349
23981 23981 131.942034 43.1692816
23982 23982 131.9503867 43.1600409
23983 23983 131.9491934 43.1656871
23984 23984 131.9518041 43.1622452
23985 23985 131.950849 43.1591908
23986 23986 131.9525451 43.1604848
23987 23987 131.9399655 43.160794
23988 23988 131.9448226 43.1578537
23989 23989 131.9600376 43.1675423
23990 23990 131.949162 43.1634658
23991 23991 131.961699 43.1618491
23992 23992 131.9556341 43.1606382
23993 23993 131.9507672 43.1657133
23994 23994 131.9609111 43.1642618
23995 23995 131.9499641 43.1643834
23996 23996 131.9451849 43.1579939
23997 23997 131.9486885 43.1650333
23998 23998 131.9553795 43.1652577
23999 23999 131.9513303 43.1594629
24000 24000 131.9538963 43.1675643
24001 24001 131.949561 43.1646347
24002 24002 131.9419463 43.1630049
24003 24003 131.9610672 43.1663206
24004 24004 131.9485476 43.1634435
24005 24005 131.9514149 43.1659656
24006 24006 131.9603944 43.1670509
24007 24007 131.9582705 43.1660079
24008 24008 131.9548246 43.165884
24009 24009 131.94656 43.1566583
24010 24010 131.9454244 43.1580594
24011 24011 131.9475211 43.1634384
24012 24012 131.9554334 43.1667013
24013 24013 131.9514236 43.1654607
24014 24014 131.952129 43.1633175
24015 24015 131.9421488 43.1639419
24016 24016 132.0077603 43.2309449
24017 24017 132.0043191 43.2336397
24018 24018 132.00421 43.2338171
24019 24019 132.001283 43.2325194
24020 24020 132.0051253 43.229095
24021 24021 132.012128 43.2311574
24022 24022 132.0104709 43.2306124
24023 24023 132.00906 43.2302259
24024 24024 132.0062584 43.2295976
24025 24025 132.000705 43.2322067
24026 24026 132.0010772 43.2314779
24027 24027 132.002761 43.2280824
24028 24028 132.0018097 43.2280865
24029 24029 132.0019039 43.228123
24030 24030 132.0022987 43.2281978
24031 24031 132.0023933 43.2282538
24032 24032 132.0048662 43.2294372
24033 24033 132.0041349 43.2292062
24034 24034 132.0031799 43.2288502
24035 24035 132.0036268 43.2288655
24036 24036 132.0035902 43.2289127
24037 24037 132.0120133 43.236566
24038 24038 132.012973 43.236428
24039 24039 131.996642 43.2259657
24040 24040 132.0009754 43.2274688
24041 24041 132.0120114 43.2327008
24042 24042 132.0274018 43.2439026
24043 24043 131.9888411 43.2259121
24044 24044 131.9890933 43.2251017
24045 24045 132.0089794 43.2328522
24046 24046 131.9833663 43.2268249
24047 24047 131.9837671 43.2256281
24048 24048 132.0136882 43.2315138
24049 24049 131.9937554 43.2288213
24050 24050 131.995642 43.2252538
24051 24051 132.0323433 43.24643
24052 24052 132.0376424 43.2438749
24053 24053 132.0372866 43.2435343
24054 24054 132.0168041 43.2407977
24055 24055 132.0168025 43.2432753
24056 24056 132.0169348 43.2428799
24057 24057 132.0238629 43.2471905
24058 24058 132.0205596 43.2485664
24059 24059 132.028841 43.2472654
24060 24060 132.0254267 43.2458868
24061 24061 132.0206833 43.2468395
24062 24062 132.0213257 43.2471555
24063 24063 132.0242897 43.2467791
24064 24064 132.021614 43.2470976
24065 24065 132.0216316 43.2478365
24066 24066 132.0235657 43.2479808
24067 24067 132.0210727 43.2474574
24068 24068 132.0217313 43.2483148
24069 24069 132.0205543 43.2466993
24070 24070 132.0199529 43.243222
24071 24071 132.0212154 43.2423144
24072 24072 132.0211188 43.2420459
24073 24073 132.0188097 43.2469004
24074 24074 132.0190057 43.2436639
24075 24075 132.0185449 43.2435421
24076 24076 132.0173934 43.247052
24077 24077 132.0195881 43.2450664
24078 24078 132.0208864 43.2422071
24079 24079 132.0202246 43.2415869
24080 24080 132.0205242 43.2451653
24081 24081 132.02011 43.245236
24082 24082 132.0195921 43.2446658
24083 24083 132.0211283 43.2419242
24084 24084 132.0184847 43.2455676
24085 24085 132.020845 43.2453557
24086 24086 132.0209463 43.2442217
24087 24087 132.021003 43.2437933
24088 24088 132.0199097 43.241564
24089 24089 132.0261303 43.2438921
24090 24090 132.0261465 43.2435747
24091 24091 132.0273496 43.2436066
24092 24092 132.0273972 43.2446156
24093 24093 132.028478 43.2446411
24094 24094 132.0256545 43.2425319
24095 24095 132.0306287 43.2427783
24096 24096 132.0296674 43.2424571
24097 24097 132.0328184 43.2403027
24098 24098 132.0307575 43.2410726
24099 24099 132.0311134 43.2408005
24100 24100 132.0296923 43.2409436
24101 24101 132.0293608 43.2409125
24102 24102 132.0292789 43.2413988
24103 24103 132.0300158 43.2415385
24104 24104 132.0333152 43.2390076
24105 24105 132.0342358 43.2391555
24106 24106 132.0339456 43.2393832
24107 24107 132.0332596 43.2379752
24108 24108 132.0324461 43.2347864
24109 24109 132.0332452 43.2348595
24110 24110 132.0109806 43.2373709
24111 24111 132.0114917 43.2378231
24112 24112 132.0138484 43.2380501
24113 24113 132.0104569 43.2370581
24114 24114 132.0092379 43.2365359
24115 24115 132.0116437 43.2376422
24116 24116 132.0123686 43.2371557
24117 24117 132.0111709 43.2371443
24118 24118 132.0102779 43.2366391
24119 24119 132.022678 43.2432261
24120 24120 132.024443 43.2421176
24121 24121 132.0234687 43.242046
24122 24122 132.0242177 43.2420705
24123 24123 132.0261075 43.2384931
24124 24124 132.026863 43.2382732
24125 24125 132.0267094 43.2382277
24126 24126 132.0265488 43.2384058
24127 24127 132.0265551 43.2384553
24128 24128 132.0246211 43.2389092
24129 24129 132.0252173 43.23902
24130 24130 132.0188311 43.2414734
24131 24131 132.0190832 43.2416756
24132 24132 132.0191221 43.2377649
24133 24133 132.0202426 43.2378964
24134 24134 132.0210996 43.2380362
24135 24135 132.0216345 43.2380949
24136 24136 132.0246861 43.2386454
24137 24137 132.0214429 43.2377152
24138 24138 132.019892 43.2373503
24139 24139 132.019401 43.2372051
24140 24140 132.0226208 43.2375748
24141 24141 132.0239702 43.237632
24142 24142 132.0256812 43.2379139
24143 24143 132.0235575 43.2382009
24144 24144 132.0234242 43.238334
24145 24145 132.0247251 43.2385197
24146 24146 132.0328767 43.2439363
24147 24147 132.0353081 43.2437647
24148 24148 132.0187394 43.2386042
24149 24149 132.0154594 43.2397311
24150 24150 132.0145757 43.2399083
24151 24151 132.0142109 43.2419057
24152 24152 132.0161004 43.2407888
24153 24153 132.0161143 43.2412058
24154 24154 132.013678 43.241946
24155 24155 132.0142945 43.2421757
24156 24156 132.0163465 43.2408345
24157 24157 132.017393 43.2410043
24158 24158 132.0168516 43.2410177
24159 24159 132.018415 43.2389501
24160 24160 132.0151213 43.2397514
24161 24161 132.0152182 43.2391292
24162 24162 132.0185963 43.2377126
24163 24163 132.0151188 43.2382958
24164 24164 132.0172868 43.2402989
24165 24165 132.017454 43.2399979
24166 24166 132.0166313 43.2400436
24167 24167 132.017334 43.2423418
24168 24168 132.0151132 43.2418666
24169 24169 132.016718 43.241947
24170 24170 132.0155758 43.2419257
24171 24171 132.0185495 43.2379364
24172 24172 132.0181864 43.2379453
24173 24173 132.0174062 43.2407755
24174 24174 132.0166842 43.2403803
24175 24175 132.0235282 43.2416077
24176 24176 132.0224872 43.2417628
24177 24177 132.0227797 43.2417647
24178 24178 132.0209449 43.2401705
24179 24179 132.0229884 43.2414011
24180 24180 132.0253119 43.240749
24181 24181 132.0205153 43.240349
24182 24182 132.0214279 43.2419385
24183 24183 132.0220351 43.2415957
24184 24184 132.0227751 43.2413481
24185 24185 132.0208738 43.2411269
24186 24186 132.0228801 43.2402899
24187 24187 132.022604 43.2404962
24188 24188 132.0203918 43.2394323
24189 24189 132.0241599 43.2400056
24190 24190 132.0241436 43.2401248
24191 24191 132.0241241 43.2403877
24192 24192 132.0243376 43.2404779
24193 24193 132.0249491 43.2401307
24194 24194 132.0227692 43.2422802
24195 24195 132.0205423 43.240075
24196 24196 132.0206076 43.2387422
24197 24197 132.0199244 43.2389166
24198 24198 132.0195119 43.2389034
24199 24199 132.0186991 43.2398537
24200 24200 132.018812 43.2399662
24201 24201 132.0223417 43.2398948
24202 24202 132.0179288 43.2408982
24203 24203 132.0227457 43.2392279
24204 24204 132.0230525 43.2401002
24205 24205 132.0239448 43.2404742
24206 24206 132.023975 43.2403951
24207 24207 132.0232288 43.2414947
24208 24208 132.0167597 43.2405956
24209 24209 132.0181241 43.2402951
24210 24210 132.018697 43.240511
24211 24211 132.024578 43.2402535
24212 24212 132.0245979 43.2400327
24213 24213 132.0234054 43.2400692
24214 24214 132.0227603 43.2425319
24215 24215 132.0224281 43.2410543
24216 24216 132.0223892 43.2413481
24217 24217 132.0223587 43.2416124
24218 24218 132.0178844 43.240462
24219 24219 132.0186575 43.2407467
24220 24220 132.0248599 43.2405387
24221 24221 132.022328 43.2425312
24222 24222 132.0227357 43.2395205
24223 24223 132.0198419 43.2395104
24224 24224 132.0193866 43.239413
24225 24225 132.0188045 43.2393486
24226 24226 132.02286 43.2402327
24227 24227 132.0241651 43.2396404
24228 24228 132.0246362 43.2396643
24229 24229 132.0249911 43.2396804
24230 24230 132.0247704 43.2394441
24231 24231 132.0236151 43.2394226
24232 24232 132.0236136 43.2396193
24233 24233 132.0191345 43.239884
24234 24234 132.0217281 43.2398918
24235 24235 132.0223652 43.2405522
24236 24236 132.0117075 43.241904
24237 24237 132.0137805 43.2440278
24238 24238 132.0152826 43.2441257
24239 24239 132.0156092 43.2473089
24240 24240 132.0140332 43.2445975
24241 24241 132.0144569 43.2458359
24242 24242 132.01365 43.2443301
24243 24243 132.0139134 43.2417514
24244 24244 132.021936 43.2328715
24245 24245 132.0222012 43.2325441
24246 24246 132.0223035 43.2324178
24247 24247 132.0223728 43.2323289
24248 24248 132.0230567 43.2340405
24249 24249 132.0260999 43.2329822
24250 24250 132.0229639 43.2339036
24251 24251 132.0229584 43.2337882
24252 24252 132.0219418 43.2337058
24253 24253 132.0214694 43.2334474
24254 24254 132.0217864 43.2339163
24255 24255 132.0219189 43.233793
24256 24256 132.0234465 43.2329889
24257 24257 132.0229851 43.233515
24258 24258 132.0232894 43.2336262
24259 24259 132.0227856 43.2334201
24260 24260 132.022275 43.2335927
24261 24261 132.023403 43.2337755
24262 24262 132.0256123 43.2328947
24263 24263 132.0227383 43.2328351
24264 24264 132.0224834 43.2331215
24265 24265 132.0225 43.2323822
24266 24266 132.0223356 43.2329133
24267 24267 132.0240294 43.233353
24268 24268 132.0235875 43.2332144
24269 24269 132.0231448 43.2335777
24270 24270 132.0236181 43.2328034
24271 24271 132.0210592 43.2351506
24272 24272 132.0210425 43.2355136
24273 24273 132.0201227 43.2359549
24274 24274 132.0325358 43.2351919
24275 24275 132.0315594 43.234954
24276 24276 132.020665 43.2353444
24277 24277 132.0212264 43.2359445
24278 24278 132.0212521 43.2356785
24279 24279 132.0303209 43.2347339
24280 24280 132.0310342 43.2350401
24281 24281 132.0312669 43.2351223
24282 24282 132.0318573 43.235198
24283 24283 132.0282959 43.2345267
24284 24284 132.0332219 43.2350912
24285 24285 132.033064 43.2350347
24286 24286 132.0311234 43.2364851
24287 24287 132.0286425 43.2352322
24288 24288 132.0262034 43.2354021
24289 24289 132.0261949 43.2361858
24290 24290 132.0219785 43.2359803
24291 24291 132.0298191 43.2359763
24292 24292 132.0298537 43.2361452
24293 24293 132.0295902 43.2368428
24294 24294 132.0319202 43.2348371
24295 24295 132.0318028 43.2350389
24296 24296 132.0221378 43.2342566
24297 24297 132.0186138 43.2319125
24298 24298 132.0190787 43.2321039
24299 24299 132.0186442 43.2318565
24300 24300 132.0199962 43.2320297
24301 24301 132.0158402 43.2317283
24302 24302 132.0158472 43.231616
24303 24303 132.0374276 43.2367192
24304 24304 132.034823 43.2354444
24305 24305 132.0332104 43.2349246
24306 24306 132.032718 43.2349474
24307 24307 132.0325054 43.2349174
24308 24308 132.0200212 43.2319515
24309 24309 132.0120243 43.2322836
24310 24310 132.0192761 43.2356509
24311 24311 132.0179982 43.2355944
24312 24312 132.0149489 43.2325646
24313 24313 132.013623 43.2317372
24314 24314 132.0137045 43.2314427
24315 24315 132.0129624 43.2346849
24316 24316 132.0122068 43.2348531
24317 24317 132.0183405 43.2321168
24318 24318 132.0186825 43.2317882
24319 24319 132.0194729 43.2336777
24320 24320 132.0203481 43.232589
24321 24321 132.0135694 43.2356975
24322 24322 132.0135763 43.2362564
24323 24323 132.0126896 43.236063
24324 24324 132.0150665 43.2321768
24325 24325 132.0156937 43.2339758
24326 24326 132.0197247 43.2342652
24327 24327 132.0126423 43.2358636
24328 24328 132.0118397 43.2360733
24329 24329 132.0130838 43.2337003
24330 24330 132.0131031 43.2357607
24331 24331 132.019896 43.2336371
24332 24332 132.0201054 43.2336426
24333 24333 132.0205301 43.2344523
24334 24334 132.0207427 43.2327913
24335 24335 132.0211907 43.2325181
24336 24336 132.0212387 43.2323641
24337 24337 132.0201848 43.2344767
24338 24338 132.0196094 43.2351945
24339 24339 132.0148478 43.2361036
24340 24340 132.0212057 43.23341
24341 24341 132.0183537 43.2353884
24342 24342 132.0127502 43.2354281
24343 24343 132.0129005 43.2358067
24344 24344 132.0139251 43.2320289
24345 24345 132.0135681 43.2319769
24346 24346 132.0160502 43.2365515
24347 24347 132.0123011 43.2367407
24348 24348 132.0122737 43.2367079
24349 24349 132.020461 43.2335604
24350 24350 132.0204164 43.2327901
24351 24351 132.0120082 43.2328043
24352 24352 132.0135555 43.2337014
24353 24353 132.0193345 43.2336536
24354 24354 132.0191781 43.2345461
24355 24355 132.0184757 43.2348012
24356 24356 132.013569 43.2366223
24357 24357 132.0135283 43.2368582
24358 24358 132.0198987 43.232358
24359 24359 132.0198326 43.2328097
24360 24360 132.0195639 43.2332792
24361 24361 132.019596 43.2336345
24362 24362 132.0136445 43.2352846
24363 24363 132.0137896 43.2357186
24364 24364 132.0207351 43.2335387
24365 24365 132.0209089 43.2335376
24366 24366 132.0212989 43.2336579
24367 24367 132.0190307 43.2338103
24368 24368 132.0165924 43.2328099
24369 24369 132.0150039 43.23373
24370 24370 132.0190169 43.2324959
24371 24371 132.019303 43.2334927
24372 24372 132.0195656 43.2334573
24373 24373 132.0200996 43.2336231
24374 24374 132.0130631 43.2343454
24375 24375 132.0119357 43.2326949
24376 24376 132.0119252 43.234341
24377 24377 132.0118434 43.2356125
24378 24378 132.0101868 43.2310354
24379 24379 132.0095652 43.2319513
24380 24380 132.0092373 43.2324866
24381 24381 132.0091335 43.233196
24382 24382 132.0100564 43.2318995
24383 24383 132.0116062 43.2343359
24384 24384 132.0112323 43.2328269
24385 24385 132.0106733 43.2323225
24386 24386 132.0119653 43.2317486
24387 24387 132.0112953 43.2313104
24388 24388 132.0108496 43.2314272
24389 24389 132.0104843 43.2354195
24390 24390 132.0118512 43.2343402
24391 24391 132.0117741 43.2363143
24392 24392 132.0117602 43.2356124
24393 24393 132.0112183 43.2343297
24394 24394 132.010323 43.2327228
24395 24395 132.0096698 43.2322172
24396 24396 132.0094436 43.23215
24397 24397 132.0102219 43.2328765
24398 24398 132.0096736 43.2332692
24399 24399 132.0090651 43.2336497
24400 24400 132.0095655 43.2357681
24401 24401 132.0093029 43.2349555
24402 24402 132.0099502 43.2320744
24403 24403 132.0086899 43.2332926
24404 24404 132.0096856 43.2312251
24405 24405 132.0102835 43.2308914
24406 24406 132.0097585 43.2307656
24407 24407 132.0081982 43.2329547
24408 24408 132.0074509 43.2336682
24409 24409 132.0028862 43.2341982
24410 24410 132.0070226 43.2356096
24411 24411 132.0079313 43.2348236
24412 24412 132.0068936 43.2342733
24413 24413 132.0071298 43.2341324
24414 24414 132.0069177 43.2347773
24415 24415 132.0064955 43.2340779
24416 24416 132.0061864 43.2344603
24417 24417 132.0084166 43.2311672
24418 24418 132.0073623 43.2327452
24419 24419 132.0067528 43.2336369
24420 24420 132.0057238 43.2296575
24421 24421 132.0057791 43.2295563
24422 24422 132.0058103 43.2295001
24423 24423 132.0033424 43.2287434
24424 24424 132.0033168 43.2287999
24425 24425 132.0062469 43.230181
24426 24426 132.0031692 43.2293144
24427 24427 132.0029272 43.2290264
24428 24428 132.0062236 43.2296571
24429 24429 132.00755 43.2299675
24430 24430 132.0013328 43.2285776
24431 24431 132.0013229 43.2282561
24432 24432 132.002142 43.228105
24433 24433 131.9971027 43.2286606
24434 24434 131.9971751 43.2285819
24435 24435 131.9959593 43.2265971
24436 24436 131.9960008 43.2280689
24437 24437 131.995978 43.2273741
24438 24438 131.9956581 43.2275222
24439 24439 131.9953299 43.2272295
24440 24440 131.9962444 43.2266425
24441 24441 131.996486 43.2264178
24442 24442 131.9962959 43.2262871
24443 24443 131.9964257 43.2282141
24444 24444 131.9939674 43.2289243
24445 24445 131.9948559 43.2272263
24446 24446 131.9916606 43.2293494
24447 24447 131.990654 43.2292044
24448 24448 131.9950143 43.2275465
24449 24449 131.9920335 43.2264758
24450 24450 131.9921109 43.2263223
24451 24451 131.9925433 43.2254616
24452 24452 131.9926748 43.2251943
24453 24453 131.992842 43.2248543
24454 24454 131.9928735 43.2247753
24455 24455 131.9956944 43.2252051
24456 24456 131.9936368 43.2251725
24457 24457 131.9937515 43.2249945
24458 24458 131.994079 43.2249209
24459 24459 131.9955928 43.225305
24460 24460 131.9942515 43.2274067
24461 24461 131.992646 43.2261875
24462 24462 131.992481 43.2259524
24463 24463 131.9921967 43.2261523
24464 24464 131.9932559 43.2268824
24465 24465 131.9936269 43.2263755
24466 24466 131.9946743 43.227004
24467 24467 131.9951354 43.2269883
24468 24468 131.9953869 43.2271719
24469 24469 131.9924696 43.2265865
24470 24470 131.9929215 43.2266664
24471 24471 131.9932987 43.2267366
24472 24472 131.994564 43.2271572
