x,y
1,19467.39529772848
2,3653.678319680272
3,1912.6253399504349
4,1007.8731620805338
5,787.7725908870342
6,428.4953081405256
7,343.80613648262806
8,262.4000669363886
9,241.0869918144308
10,223.2343895039521
11,190.14030712191013
12,177.7766676379833
13,150.0293817736674
14,143.94260238669813
15,132.52281589945778
16,125.92949627758937
17,112.89075111085548
18,109.76216143625788
19,106.82556134159675
20,95.7638649630826
21,91.29266369668768
22,89.64692767290398
23,81.4488790484611
24,78.48058695625514
25,72.07163607957774
26,70.90611749398522
27,67.05573878041469
28,65.38804309233092
29,64.70331556792371
30,60.08524958160706
31,58.022558060241856
32,57.44524139421992
33,54.27522302954458
34,52.72288032295182
35,52.2759747360833
36,50.48432139446959
37,49.806703938171275
38,48.08221939043142
39,47.31434146547689
40,46.90135654783808
41,44.45578236551955
42,43.428109658882015
43,43.1480679330416
44,41.2180739371106
45,40.31764584267512
46,40.074654288589954
47,38.57134488993324
48,37.92128249933012
49,36.79356632567942
50,36.522809117101126
51,35.365153880324215
52,34.73663553385995
53,34.552416644990444
54,33.45674950722605
55,32.948599635623395
56,32.80093764862977
57,31.64674616139382
58,31.191853128373623
59,31.02751174196601
60,30.33950192667544
61,29.987469848943874
62,29.09250476374291
63,28.881317108869553
64,28.407666097860783
65,28.08412616420537
66,27.290325853973627
67,27.09288712334819
68,26.454645612044256
69,26.209958956576884
70,25.47233042237349
71,25.25649210438132
72,24.76916557410732
73,24.48113446077332
74,24.00602237926796
75,23.878412306774408
76,23.49298525135964
77,23.29200061992742
78,22.841434048023075
79,22.71808764035813
80,22.369582407642156
81,22.23460699687712
82,21.74297479190864
83,21.615572315175086
84,21.207848641322926
85,21.03642462636344
86,20.965840904042125
87,20.529584375210103
88,20.319023670861498
89,20.249145053559914
90,19.885836236411706
91,19.74247310031205
92,19.238456164486703
93,19.13105994928628
94,18.86861317511648
95,18.713294391753152
96,18.6708370000124
97,18.373027492314577
98,18.218565839808434
99,18.17150635411963
100,17.898385668871924
101,17.79412445402704
102,17.553153629181907
103,17.502881646854803
104,17.21214895765297
105,17.043718060478568
106,17.000698069576174
107,16.7301220621448
108,16.58781060948968
109,16.543409750796854
110,16.342134015867487
111,16.243526889942586
112,15.991926901740952
113,15.940893092192708
114,15.892691808752716
115,15.691973413573578
116,15.624735476914791
117,15.584775509312747
118,15.304629657417536
119,15.205724801635368
120,15.175313575658947
121,14.943775688298047
122,14.82908764341846
123,14.79554117261432
124,14.57409552903846
125,14.469225724227726
126,14.439704300602898
127,14.274737011175603
128,14.2018765991088
129,14.020406666444615
130,13.976191099034622
131,13.93432500725612
132,13.73191643715836
133,13.684132386464624
134,13.531031004153192
135,13.464709878433496
136,13.294180258642882
137,13.252411384135485
138,13.11068306863308
139,13.048477633856235
140,12.919121229788288
141,12.88492951868102
142,12.773359949467704
143,12.713284868048504
144,12.60135833127424
145,12.57388735958375
146,12.444265285506845
147,12.388598268618807
148,12.36286665708758
149,12.275547453202307
150,12.236013200366868
151,12.084154849639162
152,12.041094595799223
153,11.935761041939259
154,11.878796291537583
155,11.758351949509231
156,11.728364085545763
157,11.6319028835278
158,11.577950809383765
159,11.449601692380384
160,11.415691934525967
161,11.29516425076872
162,11.241584099596366
163,11.225441230693832
164,11.106371654430404
165,11.049663484562188
166,11.03206135937944
167,10.93570600822568
168,10.892901468789203
169,10.810862294631079
170,10.794155245414004
171,10.679364108946174
172,10.612530898768455
173,10.592699489789084
174,10.519233980448917
175,10.48358839424327
176,10.391917666187508
177,10.3695280412212
178,10.267059203935789
179,10.21811595908366
180,10.203463210258631
181,10.099180625518784
182,10.03912902693264
183,10.021304437890649
184,9.926204027142376
185,9.87526989611797
186,9.859792788978666
187,9.769666212843731
188,9.734454235760497
189,9.646823896793649
190,9.631321010878308
191,9.55430621164851
192,9.518042008625343
193,9.502588920528067
194,9.417766919126734
195,9.372630967292935
196,9.36011916352436
197,9.310989918885753
198,9.287733512697741
199,9.231626349501312
200,9.208082394441588
201,9.193701979937034
202,9.116654728073625
203,9.080045940820128
204,8.993149104295298
205,8.965463975211605
206,8.90772183984518
207,8.882669828366488
208,8.829147392418236
209,8.816882719751446
210,8.75323209632188
211,8.720505031989886
212,8.654788962565362
213,8.639340897789225
214,8.578179894480854
215,8.550488381180912
216,8.539702538866548
217,8.484834360191599
218,8.458252826705577
219,8.450165694812313
220,8.390097987605257
221,8.364455030998215
222,8.355582564603537
223,8.288518343353644
224,8.256961542414501
225,8.24748222506605
226,8.189468103228137
227,8.163791243452577
228,8.111656404100358
229,8.09878112259321
230,8.039803346153347
231,8.010785234160721
232,8.001842957921326
233,7.9416521289385855
234,7.9054308941122144
235,7.896228756522758
236,7.845687327906489
237,7.823423298541456
238,7.773635641671717
239,7.7613980260211966
240,7.750672332709654
241,7.691064103040845
242,7.676806969335303
243,7.634965415578335
244,7.61210298538208
245,7.555389860412107
246,7.540892085060476
247,7.4957480893936
248,7.478252842556685
249,7.4360923727508625
250,7.424236394232139
251,7.378222459461541
252,7.352667391300201
253,7.307622727006676
254,7.295940304175019
255,7.256322352215647
256,7.240576645825057
257,7.233042706968263
258,7.182660371530801
259,7.155768159776926
260,7.148255864158273
261,7.099309870041907
262,7.07986093335785
263,7.072418441297486
264,7.03259275527671
265,7.014289818471298
266,6.985699373995884
267,6.979619509074837
268,6.933449040167034
269,6.912391189485788
270,6.904775399481878
271,6.8615172433201215
272,6.834495320683345
273,6.8281032817903915
274,6.794180017197505
275,6.779964686371385
276,6.745051860110833
277,6.736905918223783
278,6.700930409133433
279,6.683928180020303
280,6.676949757849798
281,6.643784796120599
282,6.627365168649703
283,6.596476311562583
284,6.5903312482405445
285,6.565669476985931
286,6.550833177752793
287,6.545794978039339
288,6.501911667641252
289,6.480485388543457
290,6.474342277273536
291,6.439991551917046
292,6.425586557714269
293,6.389438673853873
294,6.380651996238157
295,6.36028986168094
296,6.347268485231325
297,6.309063656954095
298,6.2976721869781604
299,6.270014423877001
300,6.256831250386313
301,6.217962532304227
302,6.207677194382995
303,6.1871921999845645
304,6.176258305087686
305,6.146692998474464
306,6.138347813393921
307,6.111450671683997
308,6.095699436264113
309,6.074438099516556
310,6.067518006078898
311,6.060149651952088
312,6.026516732992604
313,6.018757136538625
314,5.989044985268265
315,5.975057363044471
316,5.938608975382522
