x,y
1,49989.644341880456
11,755.3507579166909
21,223.39883387298323
31,110.54898484796284
41,70.36117259575985
51,49.92593808239326
61,37.85878491774201
71,30.500288004288446
81,25.172849224647507
91,21.57085299119353
101,18.650737075600773
111,16.60599007224664
121,14.670644773170352
131,13.182750237407163
141,11.991045207483692
151,10.789609380997716
161,9.984251492423937
171,9.196779052261263
181,8.56729938229546
191,7.954935516230762
201,7.474972510477528
211,7.1079954251181325
221,6.706215120153502
231,6.387966894544661
241,6.00150784663856
251,5.7109330031089485
261,5.4921083017252394
271,5.226612555561587
281,5.00197619269602
291,4.797135673230514
301,4.610255922889337
311,4.4588947761803865
321,4.289762518601492
331,4.109626935329288
341,3.9723166439216575
351,3.846556754782796
361,3.716169296531007
371,3.6285441559739406
381,3.5193423866294324
391,3.4211832804139704
401,3.3179644031915814
411,3.230011172126978
421,3.1282572732307017
431,3.0397403477691114
441,2.95552893797867
451,2.902394481934607
461,2.826154552632943
471,2.761400836519897
481,2.7040781527757645
491,2.636901606339961
501,2.5943605338688935
511,2.538567692274228
521,2.4711368051357567
531,2.4175353941973294
541,2.372139678103849
551,2.3305881784763187
561,2.288569416385144
571,2.2385456522461022
581,2.190595516469329
591,2.1557776681147516
601,2.111043681856245
611,2.0630681780166924
621,2.0308741731569167
631,1.9973276427481323
641,1.9628175131510943
651,1.9360932607669383
661,1.9062476179096848
671,1.880642211763188
681,1.8501361918170005
691,1.821866241050884
701,1.7865810231305659
711,1.7595600471831858
721,1.7309863038826732
731,1.7112265885807572
741,1.6848274557851255
751,1.6630820906721056
761,1.6424198648892343
771,1.6175943198613822
781,1.5981483124196527
791,1.5736901592463255
801,1.5535364607349038
811,1.5302581079304218
821,1.5127367288805544
831,1.4921686958987264
841,1.4711971327196807
851,1.45694508892484
861,1.4398139372933656
871,1.4210537259932607
881,1.3996405994985253
891,1.3834575770888475
901,1.368265352677554
911,1.3502857747953383
921,1.3339948495849967
931,1.3172449085395783
941,1.3045905344188211
951,1.2906589671038091
961,1.2756451549939811
971,1.259585414081812
981,1.2479026352521032
991,1.2361974238883704
1001,1.220275067957118
1011,1.2082365895621479
1021,1.1955324169248343
1031,1.184542939532548
1041,1.1728357346728444
1051,1.1594902630895376
1061,1.1479866220615804
1071,1.1359497131779788
1081,1.126659858971834
1091,1.1150850087869912
1101,1.10420492477715
1111,1.0951461736112833
1121,1.0827829474583268
1131,1.0728598120622337
1141,1.060711227124557
1151,1.0512419005390257
1161,1.0407119151204824
1171,1.032797532621771
1181,1.022642868105322
1191,1.013126437785104
1201,1.0052903401665387
1211,0.9954509225208312
1221,0.9880109115038067
1231,0.9777533949818462
1241,0.9697508558165282
1251,0.9622254476416856
1261,0.9549002042040228
1271,0.9480806542560457
1281,0.9418614795431495
1291,0.9334271054249258
1301,0.9263867405243218
1311,0.9188939519226552
1321,0.9090888833161443
1331,0.901306522078812
1341,0.895889849634841
1351,0.8888235571794211
1361,0.8828570733312516
1371,0.8767224377952515
1381,0.8687360230833293
1391,0.8631162592209876
1401,0.8558975949417799
1411,0.8498621510807424
1421,0.8427804124075918
1431,0.8365789928939193
1441,0.8294478245079516
1451,0.8235546643845738
1461,0.8178160914685577
1471,0.8116129178088158
1481,0.8060277570039034
1491,0.7996599751058966
1501,0.7935231830924748
1511,0.7879820424132049
1521,0.7830932119395584
1531,0.7778657802846282
1541,0.7723351391032338
1551,0.767860977910459
1561,0.7629357853438705
1571,0.7575514139607549
1581,0.7515623040962963
1591,0.7470891943667085
1601,0.7419175549875946
1611,0.7381535831373186
1621,0.7333185612224041
1631,0.7278686314821243
1641,0.7242498812265694
1651,0.7195021007210016
1661,0.7153322398662567
1671,0.7099892005790025
1681,0.7053219475783408
1691,0.7011725350748748
1701,0.6973103878553957
1711,0.6931823631748557
1721,0.6895116565283388
1731,0.6848722170107067
1741,0.6810696751344949
1751,0.6755080826114863
1761,0.6711511998437345
1771,0.6674210934434086
1781,0.6639359721448272
1791,0.6601273943670094
1801,0.6561976619996129
1811,0.6518651028163731
1821,0.6485601586755365
1831,0.6445287119131535
1841,0.6395628431346267
1851,0.6365493366029114
1861,0.6334378018509597
1871,0.6304961517453194
1881,0.6265073388349265
1891,0.6234167625661939
1901,0.6203055295627564
1911,0.6167598492465913
1921,0.6132581529673189
1931,0.6090188883244991
1941,0.6060853723902255
1951,0.6025331725832075
1961,0.5995218472089617
1971,0.5964325764216483
1981,0.5937895118258892
1991,0.5910134082660079
2001,0.5879102637991309
2011,0.5849554166197777
2021,0.5812886832281947
2031,0.5781410224735737
2041,0.5749472314491868
2051,0.5725520169362426
2061,0.5693790230434388
2071,0.5667326685506849
2081,0.5641656327061355
2091,0.561060146195814
2101,0.558364535914734
2111,0.5554053816013038
2121,0.5529271429404616
2131,0.5499899298883976
2141,0.5478719156235456
2151,0.5455077849328518
2161,0.5427285954356194
2171,0.5406614695675671
2181,0.5382146309129894
2191,0.5358109786175193
2201,0.5330513974186033
2211,0.5303901014849544
2221,0.5277929394505918
2231,0.5254456487018615
2241,0.5233259680680931
2251,0.520870860433206
2261,0.5191413250286132
2271,0.5170614630915225
2281,0.5138840267900378
2291,0.5118209149222821
2301,0.5098056346178055
2311,0.507673769723624
2321,0.5058176347520201
2331,0.5035911044105889
2341,0.5017078754026443
2351,0.49938190961256623
2361,0.4973294220399112
2371,0.49441803782247007
2381,0.4924678974784911
2391,0.49032813776284456
2401,0.4881916169542819
2411,0.4863591059111058
2421,0.4844087846577168
2431,0.48281799792312086
2441,0.4808072720188648
2451,0.47876309696584934
2461,0.47635265998542314
2471,0.4745630084071308
2481,0.47250760928727686
2491,0.4708140324801207
2501,0.4690424564760178
2511,0.46713038161396975
2521,0.46555252908729017
2531,0.46372806117869914
2541,0.4612945523113012
2551,0.4598063637968153
2561,0.45811788854189217
2571,0.45626910240389407
2581,0.4546094783581793
2591,0.4526328274514526
2601,0.4508861540816724
2611,0.44937339099124074
2621,0.4475267301313579
2631,0.4454174190759658
2641,0.4438477123621851
2651,0.4421476339921355
2661,0.4404285750351846
2671,0.4387492046225816
2681,0.43700047559104854
2691,0.435402924194932
2701,0.43398932414129376
2711,0.43245502631179994
2721,0.4302224088460207
2731,0.42855712142772967
2741,0.427055585430935
2751,0.425529854837805
2761,0.4236639407463372
2771,0.4221691419370472
2781,0.4204303375445306
2791,0.4191391265485436
2801,0.417622456792742
2811,0.41548231383785605
2821,0.4141840289812535
2831,0.41269127978011966
2841,0.41131540737114847
2851,0.4099586452357471
2861,0.408416137797758
2871,0.4069272666238248
2881,0.4056841444689781
2891,0.4041634788736701
2901,0.4023608285933733
2911,0.4012036535423249
2921,0.39988672290928656
2931,0.3985737215261906
2941,0.3972907629795373
2951,0.39599680760875344
2961,0.39460550248622894
2971,0.3934762319549918
2981,0.3916487314272672
2991,0.39028023602440953
3001,0.3890310968272388
3011,0.3877069775480777
3021,0.3864192985929549
3031,0.3850659751333296
3041,0.3837346937507391
3051,0.38247599778696895
3061,0.38132703537121415
3071,0.3796359500847757
3081,0.37844415474683046
3091,0.3774887642357498
3101,0.3761509605683386
3111,0.37499404768459493
3121,0.37397728860378265
3131,0.37271405174396927
3141,0.37156445183791215
3151,0.37015377916395664
3161,0.368814381537959
3171,0.3674977831542492
3181,0.3665079083293676
3191,0.36549452668987215
3201,0.36414332827553153
3211,0.3631704265717417
3221,0.361952600069344
3231,0.3608495257794857
3241,0.35953447385691106
3251,0.3584421197883785
3261,0.3572486359626055
3271,0.3562842991668731
3281,0.3551760108675808
3291,0.35393360280431807
3301,0.3527590173762292
3311,0.3515253078658134
3321,0.35051241517066956
3331,0.34916715929284686
3341,0.348037603776902
3351,0.34696416021324694
3361,0.34617699519731104
3371,0.3451720338780433
3381,0.3439980782568455
3391,0.34313261811621487
3401,0.3420466328971088
3411,0.34096354455687106
3421,0.33959966269321734
3431,0.33864650456234807
3441,0.33751560910604894
3451,0.33673276915214956
3461,0.3358471533283591
3471,0.3347327800001949
3481,0.3338985175359994
3491,0.3328576514031738
3501,0.3316432829014957
3511,0.3307915453333408
3521,0.3298694242257625
3531,0.32887276029214263
3541,0.32805153517983854
3551,0.32716869306750596
3561,0.32616921816952527
3571,0.32542193448171014
3581,0.324579787440598
3591,0.32334949681535363
3601,0.322507944656536
3611,0.3216492866631597
3621,0.3208607626147568
3631,0.3199476851150393
3641,0.31916446099057794
3651,0.31843475741334254
3661,0.31751124071888626
3671,0.31663965014740825
3681,0.3153729541227221
3691,0.3146603270433843
3701,0.3136793151497841
3711,0.3128464869223535
3721,0.31210728338919574
3731,0.3112195411231369
3741,0.3104840340092778
3751,0.30954857356846327
3761,0.3087674144189805
3771,0.307693102164194
3781,0.30691908602602774
3791,0.3059770811814815
3801,0.3051722021773457
3811,0.30440924945287406
3821,0.30344036710448563
3831,0.3028499560896307
3841,0.3019287153147161
3851,0.30086591513827443
3861,0.30010631470941007
3871,0.2993476204574108
3881,0.29857294308021665
3891,0.29772899509407574
3901,0.29700684268027544
3911,0.2962776659987867
3921,0.29565384262241423
3931,0.2947985166683793
3941,0.2937565788161009
3951,0.2931529958732426
3961,0.2924615798983723
3971,0.2917417050339281
3981,0.29113350505940616
3991,0.29035585978999734
4001,0.2895719881635159
4011,0.2889026144985109
4021,0.2881960629019886
4031,0.28732085204683244
4041,0.2866759388707578
4051,0.2859723388683051
4061,0.2852840891573578
4071,0.28461005515418947
4081,0.28396002226509154
4091,0.28337864205241203
4101,0.2827295935712755
4111,0.28205234976485366
4121,0.28107237280346453
4131,0.2803321406245232
4141,0.279722495470196
4151,0.2790942860301584
4161,0.2783229018095881
4171,0.2776550757698715
4181,0.2769870972260833
4191,0.27646336564794183
4201,0.275775614194572
4211,0.27486873464658856
4221,0.27429823158308864
4231,0.2735540277790278
4241,0.272939074318856
4251,0.2723949998617172
4261,0.2717101336456835
4271,0.2710697508882731
4281,0.2705188523977995
4291,0.26965102297253907
4301,0.26902803941629827
4311,0.26845873589627445
4321,0.2677193423733115
4331,0.2671418150421232
4341,0.26650874386541545
4351,0.265804000897333
4361,0.2652601737063378
4371,0.26460314611904323
4381,0.263956344453618
4391,0.2632981254719198
4401,0.26280430844053626
4411,0.26219934481196105
4421,0.26153389550745487
4431,0.2609762290958315
4441,0.26040120748803014
4451,0.2598585290834308
4461,0.2591562222223729
4471,0.2585012675262988
4481,0.2579063482116908
4491,0.2575074217747897
4501,0.2569220552686602
4511,0.25632295454852283
4521,0.25578481471166015
4531,0.25516584189608693
4541,0.2545972312800586
4551,0.2539758826605976
4561,0.25335465371608734
4571,0.2527397701051086
4581,0.25227830186486244
4591,0.251643504248932
4601,0.2511483628768474
4611,0.25069713685661554
4621,0.25011739763431245
4631,0.24964611139148477
4641,0.24901177035644648
4651,0.24850027775391936
4661,0.24790898617357013
4671,0.24746633926406503
4681,0.24701137142255905
4691,0.24642696557566524
4701,0.2459123858716339
4711,0.24538731807842848
4721,0.24467729358002543
4731,0.2441352403257042
4741,0.2435733701568097
4751,0.2430346349719912
4761,0.24250578065402803
4771,0.24203581898473203
4781,0.2415195875801146
4791,0.24107897211797533
4801,0.24052067054435608
4811,0.23988849855959413
4821,0.23941351938992736
4831,0.2388617633841932
4841,0.23838077811524272
4851,0.23792878282256424
4861,0.23744383291341364
4871,0.23690876178443432
4881,0.2363824751228094
4891,0.2359240169171244
4901,0.23533310554921627
4911,0.2348801326006651
4921,0.234433721518144
4931,0.2339030201546848
4941,0.2334521654993296
4951,0.23296676762402055
4961,0.23247840907424688
4971,0.23206334025599065
4981,0.2316697866190225
4991,0.23106814688071609
5001,0.23064766032621264
5011,0.2301959809847176
5021,0.2297468278557062
5031,0.22943550627678633
5041,0.2289682247210294
5051,0.22854668158106503
5061,0.22810518112964928
5071,0.2276544647756964
5081,0.227069889428094
5091,0.2266832219902426
5101,0.2261904631741345
5111,0.22570294816978276
5121,0.2253100310917944
5131,0.2248993907123804
5141,0.22446777601726356
5151,0.22400473826564848
5161,0.2235090718604624
5171,0.22305049933493137
5181,0.22267421847209332
5191,0.22226634714752436
5201,0.22177586145699024
5211,0.22143882419914007
5221,0.22096968651749196
5231,0.2205611984245479
5241,0.2200255354400724
5251,0.21963332267478108
5261,0.2191151480656117
5271,0.21879037958569825
5281,0.21833740337751803
5291,0.2178563275374472
5301,0.2175731707829982
5311,0.2171626614872366
5321,0.2167654656805098
5331,0.2162757834885269
5341,0.21592473052442077
5351,0.21550088142976165
5361,0.21520224818959832
5371,0.21479363087564704
5381,0.21437071799300608
5391,0.2140654211398214
5401,0.21363078197464344
5411,0.2132323458790779
5421,0.212722891010344
5431,0.21240383619442585
5441,0.21202261908911169
5451,0.21169872791506353
5461,0.21126627549529076
5471,0.21084312559105453
5481,0.210525854723528
5491,0.21014008834026757
5501,0.20974229928106067
5511,0.20921181421726945
5521,0.20886113191954792
5531,0.2084542149677873
5541,0.20813827635720367
5551,0.20774021768011153
5561,0.20730438642203808
5571,0.2070525449234992
5581,0.2066467998083681
5591,0.20615429920144376
5601,0.2058091254439205
5611,0.20545825292356312
5621,0.20502243237569928
5631,0.2047015591524541
5641,0.2043410746846348
5651,0.20395835023373363
5661,0.20362161053344607
5671,0.20329959364607927
5681,0.202816371107474
5691,0.2024882559198886
5701,0.20216085040010512
5711,0.20186773664318025
5721,0.20157755375839767
5731,0.201197202084586
5741,0.2009275192394853
5751,0.20060146530158815
5761,0.2002730555832386
5771,0.19980012695305047
5781,0.19951095920987427
5791,0.19913079123944044
5801,0.19878241908736527
5811,0.1984440884552896
5821,0.1980488393455744
5831,0.19778767600655556
5841,0.19747142121195796
5851,0.19701566360890865
5861,0.1966778859496117
5871,0.196350809186697
