x,y
1,19467.39529772848
11,261.34147074213246
21,48.86771014984697
31,26.84844069299288
41,19.190107111353427
51,13.903281511506064
61,11.625262920744715
71,9.869773116894066
81,8.694544663419947
91,7.83963466878049
101,7.059695347677916
111,6.488753566518426
121,5.870676110731438
131,5.481983414152637
141,5.109918196452782
151,4.822472346946597
161,4.561892912723124
171,4.297199054155499
181,4.093481548130512
191,3.9087448685895647
201,3.7522752024233346
211,3.6357571901753536
221,3.49735021754168
231,3.3476971948985006
241,3.213660452980548
251,3.116778814001009
261,3.0013586482964456
271,2.9135632696561515
281,2.8218969658482815
291,2.72773310681805
301,2.658780820667744
311,2.5658237864263356
321,2.4789971334394068
331,2.423327015247196
341,2.3615666148252785
351,2.3137452034279704
361,2.2563760080374777
371,2.1847309381701048
381,2.150214876513928
391,2.088216835167259
401,2.0497124099638317
411,2.0145732397213574
421,1.9634855547919867
431,1.931938633089885
441,1.9006340450141577
451,1.853529409971088
461,1.8217813414521515
471,1.7873176226858047
481,1.751710070297122
491,1.7202888338360935
501,1.69132399559021
511,1.6598808777052907
521,1.6332195531576872
531,1.6030336536932737
541,1.5778492412064224
551,1.5467511706519872
561,1.5202005528844893
571,1.4932833178900182
581,1.464994305279106
591,1.4492772275116295
601,1.4335764462593943
611,1.41473130392842
621,1.3958605718798935
631,1.3769620002713054
641,1.35934079461731
651,1.3395120669156313
661,1.326993160881102
671,1.3079746267758308
681,1.2881030649878085
691,1.274629386374727
701,1.25831968546845
711,1.242765001952648
721,1.2250061507802457
731,1.2098176539875567
741,1.196576285874471
751,1.1820591420400888
761,1.169798461254686
771,1.157829868607223
781,1.1409688487183303
791,1.1292302929796278
801,1.1139797058422118
811,1.1025676836725324
821,1.0880437889136374
831,1.0786665142513812
841,1.0705954062286764
851,1.0553661994636059
861,1.0452385088428855
871,1.0360801650676876
881,1.023909721756354
891,1.0157721496652812
901,1.0039404013659805
911,0.9952729630749672
921,0.9864026878494768
931,0.9746685468126088
941,0.968183178687468
951,0.9577908921055496
961,0.9505992194171995
971,0.9435401868540793
981,0.9343614589888601
991,0.9273848244920373
1001,0.9204727630130946
1011,0.9106430679094046
1021,0.9029568256810308
1031,0.894849075237289
1041,0.8889773371629418
1051,0.8823853947687894
1061,0.8723083939403294
1071,0.866058039246127
1081,0.8604973286855965
1091,0.8528630458749831
1101,0.846003105631098
1111,0.8393622220028192
1121,0.8337803711183369
1131,0.8265710629057139
1141,0.8201322173699735
1151,0.8152871094644069
1161,0.8055507529061287
1171,0.7995277468580752
1181,0.7942955915350467
1191,0.7880002001766115
1201,0.7818959993310272
1211,0.7762476454954593
1221,0.7722113712225109
1231,0.7647047981154173
1241,0.7592278320807964
1251,0.7538387260865421
1261,0.7474138175603001
1271,0.742620256729424
1281,0.7380243570078163
1291,0.7331054736860096
1301,0.7292674893978982
1311,0.7228534675668925
1321,0.7183011372108012
1331,0.7141873366199434
1341,0.7102761270944029
1351,0.70488515868783
1361,0.700677695684135
1371,0.6963527482002974
1381,0.6914115897379816
1391,0.6882843342609704
1401,0.6842413642443717
1411,0.6795873201917857
1421,0.6762666294816881
1431,0.6722909084055573
1441,0.6687762895599008
1451,0.664637436857447
1461,0.6601844388060272
1471,0.6566893588751553
1481,0.6525328317657113
1491,0.6486500380560756
1501,0.6451419820077717
1511,0.6405037736985832
1521,0.6372213144786656
1531,0.6331066796556115
1541,0.6296464584302157
1551,0.6268986130598933
1561,0.6221158029511571
