x,y
0.03,2.5337997134774923
0.06,2.5348280963953584
0.09,2.3729829830117524
0.12,2.392139096511528
0.15,2.3361682216636837
0.18,2.2515577604062855
0.21,2.2005615595262498
0.24,2.161765353055671
0.27,2.0442638234235346
0.30000000000000004,1.9889706338290125
0.32999999999999996,1.9592228210531175
0.36,1.9347686867695302
0.39,1.8536555997561663
0.42000000000000004,1.7528863344341516
0.44999999999999996,1.7329118163324893
0.48,1.7031087595969439
0.51,1.6339894321281463
0.54,1.5948494574986398
0.5700000000000001,1.5544928924646229
0.6,1.424155013402924
0.63,1.4187822386156768
0.66,1.3806052831932902
0.69,1.2769150000531226
0.72,1.272086950019002
0.75,1.1757971502374858
0.78,1.2838827820960432
0.81,1.348465547664091
0.84,1.5428851004689932
0.87,0.9693026260938495
0.9,1.0579605514649302
0.9299999999999999,0.7450998518615961
0.96,1.9294637811835855
0.99,109.16914074216038
