x,y
1,19467.39529772848
11,190.14030712191013
21,91.29266369668768
31,58.022558060241856
41,44.45578236551955
51,35.365153880324215
61,29.987469848943874
71,25.25649210438132
81,22.23460699687712
91,19.74247310031205
101,17.79412445402704
111,16.243526889942586
121,14.943775688298047
131,13.93432500725612
141,12.88492951868102
151,12.084154849639162
161,11.29516425076872
171,10.679364108946174
181,10.099180625518784
191,9.55430621164851
201,9.193701979937034
211,8.720505031989886
221,8.364455030998215
231,8.010785234160721
241,7.691064103040845
251,7.378222459461541
261,7.099309870041907
271,6.8615172433201215
281,6.643784796120599
291,6.439991551917046
301,6.217962532304227
311,6.060149651952088
321,5.85545182437636
331,5.689853962277994
341,5.535953587619588
351,5.403115703491494
361,5.258297043154016
371,5.136238914681599
381,5.001661718823016
391,4.86953365127556
401,4.740680863382295
411,4.643201611936092
421,4.541989912977441
431,4.438981109065935
441,4.346291503170505
451,4.245505698956549
461,4.1638969192281365
471,4.081455343868584
481,4.002519917674363
491,3.919969525188208
501,3.840101129841059
511,3.771498925518245
521,3.709137676516548
531,3.6475246665067966
541,3.5794768012128766
551,3.5194280873984094
561,3.457335255574435
571,3.391848265659064
581,3.3450191873125728
591,3.2962160378228877
601,3.2432477476540953
611,3.1948479502461846
621,3.1414573730435222
631,3.0955251450650394
641,3.049832677934319
651,3.0047007971443236
661,2.9623368098400533
671,2.923964688787237
681,2.8822385990060866
691,2.846378796733916
701,2.807609604205936
711,2.7685325979255135
721,2.7340491672512144
731,2.6970114356372505
741,2.663183955941349
751,2.625737499445677
761,2.5902137998491526
771,2.5595143251121044
781,2.5354521528352048
791,2.5052541999612004
801,2.4755529970861967
811,2.442564802709967
821,2.413192439125851
831,2.386677852831781
841,2.3612484014593065
851,2.341800914146006
861,2.314648031955585
871,2.287180238170549
881,2.2611175710335374
891,2.2370308919344097
901,2.2151479623280466
911,2.188534433953464
921,2.1627263056579977
931,2.1429413550067693
941,2.121290110750124
951,2.104109840467572
961,2.081116146175191
971,2.062857944983989
981,2.0425229442771524
991,2.024665513541549
1001,2.005194650264457
1011,1.9865280005615205
1021,1.968516311375424
1031,1.9487223990727216
1041,1.9329912464600056
1051,1.9151542864274236
1061,1.8979831603355704
1071,1.8817546868231148
1081,1.8651948764454571
1091,1.848564829211682
1101,1.8335986423771828
1111,1.8178938992787153
1121,1.8040349620860068
1131,1.7926091274712235
1141,1.7773010157980025
1151,1.7630287494976071
1161,1.7489208551123738
1171,1.7353729421738535
1181,1.7210458610206842
1191,1.7069238165859133
1201,1.6944796838797629
1211,1.6793031885754317
1221,1.6669727619737387
1231,1.6536801869515327
1241,1.6401859084144235
1251,1.6280408864840863
1261,1.6156540168449283
1271,1.603687419788912
1281,1.5912076516542584
1291,1.5810922880191356
1301,1.5715006382670251
1311,1.5588098529260603
1321,1.5477464308496565
1331,1.5359587476123124
1341,1.5254884336609391
